id,district,year,treat,soda
3168,"River Park",2025,0,532.7726
3169,"River Park",2024,0,498.4463
3169,"River Park",2025,0,562.0889
3170,"River Park",2024,0,497.3403
3170,"River Park",2025,0,573.9247
3171,"River Park",2024,0,514.857
3171,"River Park",2025,0,550.8364
3172,"River Park",2024,0,506.189
3172,"River Park",2025,0,547.3698
3173,"River Park",2024,0,528.463
3173,"River Park",2025,0,603.2643
3174,"River Park",2024,0,515.1279
3174,"River Park",2025,0,528.5922
3175,"River Park",2024,0,510.0765
3175,"River Park",2025,0,518.7482
3176,"River Park",2024,0,565.1673
3176,"River Park",2025,0,543.6304
3177,"River Park",2024,0,521.2119
3177,"River Park",2025,0,549.4446
3178,"River Park",2024,0,554.6716
3178,"River Park",2025,0,541.2909
3179,"River Park",2024,0,483.2275
3179,"River Park",2025,0,538.7049
3180,"River Park",2024,0,528.1896
3180,"River Park",2025,0,553.7421
3181,"River Park",2024,0,527.5466
3181,"River Park",2025,0,576.8971
3182,"River Park",2024,0,544.2753
3182,"River Park",2025,0,466.9684
3183,"River Park",2024,0,577.1928
3183,"River Park",2025,0,534.3952
3184,"River Park",2024,0,509.9138
3184,"River Park",2025,0,517.0061
3185,"River Park",2024,0,567.1224
3185,"River Park",2025,0,540.3757
3186,"River Park",2024,0,567.8594
3186,"River Park",2025,0,526.5045
3187,"River Park",2024,0,542.1694
3187,"River Park",2025,0,538.5307
3188,"River Park",2024,0,585.996
3188,"River Park",2025,0,530.3717
3189,"River Park",2024,0,502.4528
3189,"River Park",2025,0,505.9461
3190,"River Park",2024,0,482.8497
3190,"River Park",2025,0,550.2869
3191,"River Park",2024,0,494.8516
3191,"River Park",2025,0,534.7709
3192,"River Park",2024,0,512.098
3192,"River Park",2025,0,517.343
3193,"River Park",2024,0,536.2739
3193,"River Park",2025,0,542.0783
3194,"River Park",2024,0,584.1385
3194,"River Park",2025,0,525.8793
3195,"River Park",2024,0,533.9276
3195,"River Park",2025,0,526.3698
3196,"River Park",2024,0,474.9788
3196,"River Park",2025,0,549.9647
3197,"River Park",2024,0,518.4784
3197,"River Park",2025,0,560.0555
3198,"River Park",2024,0,486.9424
3198,"River Park",2025,0,527.8875
3199,"River Park",2024,0,559.9806
3199,"River Park",2025,0,470.9612
3200,"River Park",2024,0,513.3019
3200,"River Park",2025,0,530.1154
3201,"River Park",2024,0,534.254
3201,"River Park",2025,0,520.055
3202,"River Park",2024,0,564.5924
3202,"River Park",2025,0,545.3157
3203,"River Park",2024,0,508.4351
3203,"River Park",2025,0,523.9
3204,"River Park",2024,0,543.199
3204,"River Park",2025,0,515.1918
3205,"River Park",2024,0,543.0516
3205,"River Park",2025,0,506.362
3206,"River Park",2024,0,498.7738
3206,"River Park",2025,0,523.6034
3207,"River Park",2024,0,525.054
3207,"River Park",2025,0,550.3142
3208,"River Park",2024,0,521.408
3208,"River Park",2025,0,542.8256
3209,"River Park",2024,0,557.1362
3209,"River Park",2025,0,534.7773
3210,"River Park",2024,0,537.8311
3210,"River Park",2025,0,570.0572
3211,"River Park",2024,0,492.2274
3211,"River Park",2025,0,519.4973
3212,"River Park",2024,0,512.7222
3212,"River Park",2025,0,558.9057
3213,"River Park",2024,0,534.4225
3213,"River Park",2025,0,545.0818
3214,"River Park",2024,0,580.2125
3214,"River Park",2025,0,554.5474
3215,"River Park",2024,0,517.1311
3215,"River Park",2025,0,550.4254
3216,"River Park",2024,0,517.6826
3216,"River Park",2025,0,563.8058
3217,"River Park",2024,0,514.1652
3217,"River Park",2025,0,497.354
3218,"River Park",2024,0,542.985
3218,"River Park",2025,0,509.1083
3219,"River Park",2024,0,518.665
3219,"River Park",2025,0,552.459
3220,"River Park",2024,0,499.4135
3220,"River Park",2025,0,512.622
3221,"River Park",2024,0,484.7606
3221,"River Park",2025,0,537.0512
3222,"River Park",2024,0,522.0449
3222,"River Park",2025,0,537.6722
3223,"River Park",2024,0,552.8876
3223,"River Park",2025,0,535.7162
3224,"River Park",2024,0,500.084
3224,"River Park",2025,0,540.3798
3225,"River Park",2024,0,557.0273
3225,"River Park",2025,0,542.5884
3226,"River Park",2024,0,529.2333
3226,"River Park",2025,0,507.2402
3227,"River Park",2024,0,516.0751
3227,"River Park",2025,0,540.7723
3228,"River Park",2024,0,502.4023
3228,"River Park",2025,0,516.468
3229,"River Park",2024,0,496.2412
3229,"River Park",2025,0,551.5225
3230,"River Park",2024,0,504.5074
3230,"River Park",2025,0,549.316
3231,"River Park",2024,0,545.5177
3231,"River Park",2025,0,542.2064
3232,"River Park",2024,0,534.1932
3232,"River Park",2025,0,547.5475
3233,"River Park",2024,0,542.3799
3233,"River Park",2025,0,482.2955
3234,"River Park",2024,0,549.4199
3234,"River Park",2025,0,552.1059
3235,"River Park",2024,0,484.6529
3235,"River Park",2025,0,500.436
3236,"River Park",2024,0,492.5858
3236,"River Park",2025,0,553.2603
3237,"River Park",2024,0,572.2754
3237,"River Park",2025,0,575.8427
3238,"River Park",2024,0,510.245
3238,"River Park",2025,0,524.4871
3239,"River Park",2024,0,496.1254
3239,"River Park",2025,0,570.7257
3240,"River Park",2024,0,482.9382
3240,"River Park",2025,0,580.8696
3241,"River Park",2024,0,592.2278
3241,"River Park",2025,0,533.483
3242,"River Park",2024,0,517.8841
3242,"River Park",2025,0,544.1949
3243,"River Park",2024,0,525.0987
3243,"River Park",2025,0,539.116
3244,"River Park",2024,0,477.3832
3244,"River Park",2025,0,496.1849
3245,"River Park",2024,0,489.8808
3245,"River Park",2025,0,537.1157
3246,"River Park",2024,0,520.4792
3246,"River Park",2025,0,496.1649
3247,"River Park",2024,0,548.6617
3247,"River Park",2025,0,572.8841
3248,"River Park",2024,0,481.3821
3248,"River Park",2025,0,524.1088
3249,"River Park",2024,0,550.4602
3249,"River Park",2025,0,523.5253
3250,"River Park",2024,0,543.8818
3250,"River Park",2025,0,522.539
3251,"River Park",2024,0,490.6433
3251,"River Park",2025,0,545.3642
3252,"River Park",2024,0,516.9946
3252,"River Park",2025,0,510.6246
3253,"River Park",2024,0,524.4368
3253,"River Park",2025,0,531.4523
3254,"River Park",2024,0,496.8409
3254,"River Park",2025,0,561.3817
3255,"River Park",2024,0,529.175
3255,"River Park",2025,0,508.6486
3256,"River Park",2024,0,509.4911
3256,"River Park",2025,0,551.1581
3257,"River Park",2024,0,514.0658
3257,"River Park",2025,0,531.0192
3258,"River Park",2024,0,517.2444
3258,"River Park",2025,0,542.7324
3259,"River Park",2024,0,507.9034
3259,"River Park",2025,0,528.9899
3260,"River Park",2024,0,526.887
3260,"River Park",2025,0,522.167
3261,"River Park",2024,0,530.1794
3261,"River Park",2025,0,549.764
3262,"River Park",2024,0,519.1962
3262,"River Park",2025,0,540.3651
3263,"River Park",2024,0,493.7175
3263,"River Park",2025,0,527.3284
3264,"River Park",2024,0,551.7911
3264,"River Park",2025,0,480.5004
3265,"River Park",2024,0,537.5177
3265,"River Park",2025,0,504.3815
3266,"River Park",2024,0,471.762
3266,"River Park",2025,0,571.8215
3267,"River Park",2024,0,539.9608
3267,"River Park",2025,0,490.6713
3268,"River Park",2024,0,545.0791
3268,"River Park",2025,0,517.0425
3269,"River Park",2024,0,495.4902
3269,"River Park",2025,0,563.0724
3270,"River Park",2024,0,483.5609
3270,"River Park",2025,0,511.7517
3271,"River Park",2024,0,471.5746
3271,"River Park",2025,0,531.8508
3272,"River Park",2024,0,561.3157
3272,"River Park",2025,0,552.6613
3273,"River Park",2024,0,534.6348
3273,"River Park",2025,0,493.8599
3274,"River Park",2024,0,573.7432
3274,"River Park",2025,0,575.0697
3275,"River Park",2024,0,527.3922
3275,"River Park",2025,0,540.8537
3276,"River Park",2024,0,481.0758
3276,"River Park",2025,0,501.0845
3277,"River Park",2024,0,540.701
3277,"River Park",2025,0,554.6166
3278,"River Park",2024,0,564.4744
3278,"River Park",2025,0,564.052
3279,"River Park",2024,0,473.1606
3279,"River Park",2025,0,559.9986
3280,"River Park",2024,0,484.9919
3280,"River Park",2025,0,522.011
3281,"River Park",2024,0,535.5688
3281,"River Park",2025,0,531.8057
3282,"River Park",2024,0,539.7129
3282,"River Park",2025,0,530.5593
3283,"River Park",2024,0,526.4968
3283,"River Park",2025,0,553.8333
3284,"River Park",2024,0,490.4742
3284,"River Park",2025,0,500.5464
3285,"River Park",2024,0,529.9265
3285,"River Park",2025,0,558.4265
3286,"River Park",2024,0,526.7355
3286,"River Park",2025,0,552.5717
3287,"River Park",2024,0,512.6662
3287,"River Park",2025,0,545.1117
3288,"River Park",2024,0,498.0546
3288,"River Park",2025,0,547.9379
3289,"River Park",2024,0,554.5257
3289,"River Park",2025,0,498.3981
3290,"River Park",2024,0,525.4545
3290,"River Park",2025,0,544.601
3291,"River Park",2024,0,535.6744
3291,"River Park",2025,0,528.3042
3292,"River Park",2024,0,477.1855
3292,"River Park",2025,0,500.2175
3293,"River Park",2024,0,524.6348
3293,"River Park",2025,0,498.213
3294,"River Park",2024,0,518.939
3294,"River Park",2025,0,509.4233
3295,"River Park",2024,0,510.9437
3295,"River Park",2025,0,530.4124
3296,"River Park",2024,0,539.0981
3296,"River Park",2025,0,505.2816
3297,"River Park",2024,0,534.2416
3297,"River Park",2025,0,554.5594
3298,"River Park",2024,0,555.6278
3298,"River Park",2025,0,560.7548
3299,"River Park",2024,0,492.2284
3299,"River Park",2025,0,562.7983
3300,"River Park",2024,0,521.0596
3300,"River Park",2025,0,571.5273
3301,"River Park",2024,0,561.4906
3301,"River Park",2025,0,542.5887
3302,"River Park",2024,0,538.898
3302,"River Park",2025,0,511.676
3303,"River Park",2024,0,520.2433
3303,"River Park",2025,0,498.9572
3304,"River Park",2024,0,507.1633
3304,"River Park",2025,0,560.2762
3305,"River Park",2024,0,476.9567
3305,"River Park",2025,0,541.0975
3306,"River Park",2024,0,496.7406
3306,"River Park",2025,0,552.8986
3307,"River Park",2024,0,528.0691
3307,"River Park",2025,0,563.1629
3308,"River Park",2024,0,503.6663
3308,"River Park",2025,0,520.934
3309,"River Park",2024,0,497.5346
3309,"River Park",2025,0,542.6974
3310,"River Park",2024,0,519.6713
3310,"River Park",2025,0,533.3055
3311,"River Park",2024,0,504.4332
3311,"River Park",2025,0,523.7395
3312,"River Park",2024,0,525.6736
3312,"River Park",2025,0,514.8096
3313,"River Park",2024,0,524.3937
3313,"River Park",2025,0,533.253
3314,"River Park",2024,0,500.499
3314,"River Park",2025,0,517.6243
3315,"River Park",2024,0,536.6871
3315,"River Park",2025,0,558.9476
3316,"River Park",2024,0,557.2485
3316,"River Park",2025,0,539.428
3317,"River Park",2024,0,509.5186
3317,"River Park",2025,0,551.252
3318,"River Park",2024,0,523.8216
3318,"River Park",2025,0,515.617
3319,"River Park",2024,0,543.458
3319,"River Park",2025,0,521.7947
3320,"River Park",2024,0,498.8581
3320,"River Park",2025,0,426.44
3321,"River Park",2024,0,564.079
3321,"River Park",2025,0,519.8487
3322,"River Park",2024,0,501.1702
3322,"River Park",2025,0,501.0603
3323,"River Park",2024,0,519.883
3323,"River Park",2025,0,513.5963
3324,"River Park",2024,0,511.6316
3324,"River Park",2025,0,497.802
3325,"River Park",2024,0,510.8799
3325,"River Park",2025,0,568.5969
3326,"River Park",2024,0,521.3362
3326,"River Park",2025,0,551.0169
3327,"River Park",2024,0,506.3866
3327,"River Park",2025,0,539.6928
3328,"River Park",2024,0,543.9096
3328,"River Park",2025,0,535.9796
3329,"River Park",2024,0,516.2021
3329,"River Park",2025,0,539.0744
3330,"River Park",2024,0,560.9286
3330,"River Park",2025,0,532.4407
3331,"River Park",2024,0,534.8958
3331,"River Park",2025,0,539.1396
3332,"River Park",2024,0,536.2446
3332,"River Park",2025,0,484.2125
3333,"River Park",2024,0,499.9889
3333,"River Park",2025,0,615.3493
3334,"River Park",2024,0,537.2318
3334,"River Park",2025,0,501.75
3335,"River Park",2024,0,471.4634
3335,"River Park",2025,0,544.6771
3336,"River Park",2024,0,547.7291
3336,"River Park",2025,0,538.5083
3337,"River Park",2024,0,533.156
3337,"River Park",2025,0,503.2329
3338,"River Park",2024,0,497.4616
3338,"River Park",2025,0,525.4222
3339,"River Park",2024,0,535.3127
3339,"River Park",2025,0,511.6272
3340,"River Park",2024,0,536.9489
3340,"River Park",2025,0,542.5939
3341,"River Park",2024,0,500.7751
3341,"River Park",2025,0,499.9074
3342,"River Park",2024,0,506.3769
3342,"River Park",2025,0,537.9887
3343,"River Park",2024,0,546.2748
3343,"River Park",2025,0,516.6473
3344,"River Park",2024,0,520.3358
3344,"River Park",2025,0,549.8103
3345,"River Park",2024,0,502.8757
3345,"River Park",2025,0,565.2089
3346,"River Park",2024,0,537.3795
3346,"River Park",2025,0,515.8702
3347,"River Park",2024,0,563.0546
3347,"River Park",2025,0,487.5541
3348,"River Park",2024,0,501.2565
3348,"River Park",2025,0,497.6457
3349,"River Park",2024,0,530.8606
3349,"River Park",2025,0,543.929
3350,"River Park",2024,0,550.9346
3350,"River Park",2025,0,524.7374
3351,"River Park",2024,0,531.4536
3351,"River Park",2025,0,478.9174
3352,"River Park",2024,0,548.429
3352,"River Park",2025,0,473.958
3353,"River Park",2024,0,564.0494
3353,"River Park",2025,0,521.7694
3354,"River Park",2024,0,560.6265
3354,"River Park",2025,0,584.9949
3355,"River Park",2024,0,502.0206
3355,"River Park",2025,0,552.8555
3356,"River Park",2024,0,462.3868
3356,"River Park",2025,0,498.8758
3357,"River Park",2024,0,572.6768
3357,"River Park",2025,0,541.2806
3358,"River Park",2024,0,548.1118
3358,"River Park",2025,0,550.6171
3359,"River Park",2024,0,523.176
3359,"River Park",2025,0,537.1436
3360,"River Park",2024,0,518.1719
3360,"River Park",2025,0,542.8221
3361,"River Park",2024,0,554.6354
3361,"River Park",2025,0,505.7755
3362,"River Park",2024,0,556.9503
3362,"River Park",2025,0,529.0736
3363,"River Park",2024,0,537.2844
3363,"River Park",2025,0,533.6512
3364,"River Park",2024,0,503.9331
3364,"River Park",2025,0,554.8007
3365,"River Park",2024,0,548.204
3365,"River Park",2025,0,559.0738
3366,"River Park",2024,0,522.7827
3366,"River Park",2025,0,535.9323
3367,"River Park",2024,0,508.181
3367,"River Park",2025,0,551.4897
3368,"River Park",2024,0,528.8417
3368,"River Park",2025,0,519.8335
3369,"River Park",2024,0,522.3006
3369,"River Park",2025,0,555.1569
3370,"River Park",2024,0,553.1045
3370,"River Park",2025,0,575.1232
3371,"River Park",2024,0,547.9814
3371,"River Park",2025,0,536.106
3372,"River Park",2024,0,541.1487
3372,"River Park",2025,0,518.6341
3373,"River Park",2024,0,520.9287
3373,"River Park",2025,0,555.0264
3374,"River Park",2024,0,558.5244
3374,"River Park",2025,0,515.0734
3375,"River Park",2024,0,510.5593
3375,"River Park",2025,0,495.8027
3376,"River Park",2024,0,578.273
3376,"River Park",2025,0,572.6854
3377,"River Park",2024,0,524.0392
3377,"River Park",2025,0,494.9281
3378,"River Park",2024,0,509.7317
3378,"River Park",2025,0,544.8035
3379,"River Park",2024,0,533.0607
3379,"River Park",2025,0,507.2238
3380,"River Park",2024,0,555.0036
3380,"River Park",2025,0,525.7369
3381,"River Park",2024,0,548.5901
3381,"River Park",2025,0,553.0862
3382,"River Park",2024,0,535.8943
3382,"River Park",2025,0,529.5286
3383,"River Park",2024,0,509.3972
3383,"River Park",2025,0,514.5743
3384,"River Park",2024,0,497.5066
3384,"River Park",2025,0,546.0078
3385,"River Park",2024,0,519.8286
3385,"River Park",2025,0,538.6861
3386,"River Park",2024,0,513.3864
3386,"River Park",2025,0,502.2689
3387,"River Park",2024,0,495.9813
3387,"River Park",2025,0,515.2549
3388,"River Park",2024,0,533.9353
3388,"River Park",2025,0,533.3497
3389,"River Park",2024,0,486.9453
3389,"River Park",2025,0,536.4619
3390,"River Park",2024,0,493.4805
3390,"River Park",2025,0,546.4199
3391,"River Park",2024,0,516.7134
3391,"River Park",2025,0,475.4431
3392,"River Park",2024,0,538.9418
3392,"River Park",2025,0,502.8835
3393,"River Park",2024,0,529.2503
3393,"River Park",2025,0,502.7137
3394,"River Park",2024,0,522.8418
3394,"River Park",2025,0,524.5342
3395,"River Park",2024,0,509.8357
3395,"River Park",2025,0,482.5494
3396,"River Park",2024,0,518.5977
3396,"River Park",2025,0,503.8784
3397,"River Park",2024,0,554.6588
3397,"River Park",2025,0,544.7746
3398,"River Park",2024,0,511.7736
3398,"River Park",2025,0,527.5107
3399,"River Park",2024,0,516.0823
3399,"River Park",2025,0,526.2383
3400,"River Park",2024,0,538.0812
3400,"River Park",2025,0,525.8647
3401,"River Park",2024,0,552.3711
3401,"River Park",2025,0,525.2243
3402,"River Park",2024,0,543.679
3402,"River Park",2025,0,509.9731
3403,"River Park",2024,0,530.6964
3403,"River Park",2025,0,525.9087
3404,"River Park",2024,0,552.195
3404,"River Park",2025,0,543.0868
3405,"River Park",2024,0,521.091
3405,"River Park",2025,0,560.4152
3406,"River Park",2024,0,536.058
3406,"River Park",2025,0,518.7992
3407,"River Park",2024,0,545.4257
3407,"River Park",2025,0,555.9921
3408,"River Park",2024,0,510.3217
3408,"River Park",2025,0,538.866
3409,"River Park",2024,0,520.183
3409,"River Park",2025,0,519.605
3410,"River Park",2024,0,566.8328
3410,"River Park",2025,0,527.7488
3411,"River Park",2024,0,487.3928
3411,"River Park",2025,0,612.1083
3412,"River Park",2024,0,516.1967
3412,"River Park",2025,0,533.6136
3413,"River Park",2024,0,538.5396
3413,"River Park",2025,0,496.7394
3414,"River Park",2024,0,542.4142
3414,"River Park",2025,0,479.9303
3415,"River Park",2024,0,480.0387
3415,"River Park",2025,0,537.5837
3416,"River Park",2024,0,499.6671
3416,"River Park",2025,0,547.454
3417,"River Park",2024,0,516.3339
3417,"River Park",2025,0,525.2639
3418,"River Park",2024,0,491.8723
3418,"River Park",2025,0,561.5858
3419,"River Park",2024,0,540.3181
3419,"River Park",2025,0,523.853
3420,"River Park",2024,0,497.6213
3420,"River Park",2025,0,545.3521
3421,"River Park",2024,0,566.8838
3421,"River Park",2025,0,509.8296
3422,"River Park",2024,0,529.0381
3422,"River Park",2025,0,499.229
3423,"River Park",2024,0,515.9901
3423,"River Park",2025,0,497.6334
3424,"River Park",2024,0,534.8307
3424,"River Park",2025,0,521.894
3425,"River Park",2024,0,538.2014
3425,"River Park",2025,0,568.8345
3426,"River Park",2024,0,518.8585
3426,"River Park",2025,0,503.5563
3427,"River Park",2024,0,565.4859
3427,"River Park",2025,0,500.7609
3428,"River Park",2024,0,525.3741
3428,"River Park",2025,0,514.8084
3429,"River Park",2024,0,521.9605
3429,"River Park",2025,0,551.5728
3430,"River Park",2024,0,464.7572
3430,"River Park",2025,0,483.446
3431,"River Park",2024,0,544.0985
3431,"River Park",2025,0,493.6343
3432,"River Park",2024,0,546.9216
3432,"River Park",2025,0,529.7106
3433,"River Park",2024,0,535.1925
3433,"River Park",2025,0,525.873
3434,"River Park",2024,0,536.5734
3434,"River Park",2025,0,530.3434
3435,"River Park",2024,0,502.6783
3435,"River Park",2025,0,517.0344
3436,"River Park",2024,0,518.612
3436,"River Park",2025,0,521.0337
3437,"River Park",2024,0,560.7723
3437,"River Park",2025,0,544.1381
3438,"River Park",2024,0,527.2671
3438,"River Park",2025,0,541.4627
3439,"River Park",2024,0,512.4362
3439,"River Park",2025,0,523.4233
3440,"River Park",2024,0,549.989
3440,"River Park",2025,0,497.3751
3441,"River Park",2024,0,530.9751
3441,"River Park",2025,0,530.0655
3442,"River Park",2024,0,550.4355
3442,"River Park",2025,0,494.5854
3443,"River Park",2024,0,544.0236
3443,"River Park",2025,0,526.7839
3444,"River Park",2024,0,522.5231
3444,"River Park",2025,0,539.2615
3445,"River Park",2024,0,506.7576
3445,"River Park",2025,0,560.9493
3446,"River Park",2024,0,492.6597
3446,"River Park",2025,0,518.5397
3447,"River Park",2024,0,461.679
3447,"River Park",2025,0,532.6461
3448,"River Park",2024,0,530.4111
3448,"River Park",2025,0,543.7726
3449,"River Park",2024,0,553.1379
3449,"River Park",2025,0,503.6909
3450,"River Park",2024,0,512.9112
3450,"River Park",2025,0,587.3909
3451,"River Park",2024,0,546.4262
3451,"River Park",2025,0,522.9041
3452,"River Park",2024,0,481.635
3452,"River Park",2025,0,569.643
3453,"River Park",2024,0,484.2785
3453,"River Park",2025,0,528.4268
3454,"River Park",2024,0,497.7252
3454,"River Park",2025,0,525.0673
3455,"River Park",2024,0,503.4569
3455,"River Park",2025,0,545.9729
3456,"River Park",2024,0,501.2689
3456,"River Park",2025,0,503.4867
3457,"River Park",2024,0,508.6172
3457,"River Park",2025,0,545.8213
3458,"River Park",2024,0,559.2672
3458,"River Park",2025,0,550.4706
3459,"River Park",2024,0,585.8917
3459,"River Park",2025,0,479.9058
3460,"River Park",2024,0,548.124
3460,"River Park",2025,0,534.6989
3461,"River Park",2024,0,548.6131
3461,"River Park",2025,0,489.6336
3462,"River Park",2024,0,521.2993
3462,"River Park",2025,0,528.0992
3463,"River Park",2024,0,544.1532
3463,"River Park",2025,0,470.8946
3464,"River Park",2024,0,551.7736
3464,"River Park",2025,0,567.9156
3465,"River Park",2024,0,523.8511
3465,"River Park",2025,0,531.5183
3466,"River Park",2024,0,503.6139
3466,"River Park",2025,0,490.7789
3467,"River Park",2024,0,513.7235
3467,"River Park",2025,0,507.8664
3468,"River Park",2024,0,497.1329
3468,"River Park",2025,0,549.004
3469,"River Park",2024,0,531.8446
3469,"River Park",2025,0,557.527
3470,"River Park",2024,0,539.8832
3470,"River Park",2025,0,530.3624
3471,"River Park",2024,0,491.9162
3471,"River Park",2025,0,532.433
3472,"River Park",2024,0,529.9249
3472,"River Park",2025,0,579.0062
3473,"River Park",2024,0,543.7727
3473,"River Park",2025,0,563.8015
3474,"River Park",2024,0,557.9644
3474,"River Park",2025,0,550.4299
3475,"River Park",2024,0,575.0684
3475,"River Park",2025,0,522.3741
3476,"River Park",2024,0,483.7717
3476,"River Park",2025,0,543.149
3477,"River Park",2024,0,561.5858
3477,"River Park",2025,0,534.9317
3478,"River Park",2024,0,532.6438
3478,"River Park",2025,0,537.7033
3479,"River Park",2024,0,481.3134
3479,"River Park",2025,0,527.9363
3480,"River Park",2024,0,489.9
3480,"River Park",2025,0,566.1414
3481,"River Park",2024,0,530.5374
3481,"River Park",2025,0,536.3654
3482,"River Park",2024,0,487.472
3482,"River Park",2025,0,500.8985
3483,"River Park",2024,0,498.5779
3483,"River Park",2025,0,514.9166
3484,"River Park",2024,0,515.8915
3484,"River Park",2025,0,531.1697
3485,"River Park",2024,0,545.6604
3485,"River Park",2025,0,540.5032
3486,"River Park",2024,0,553.2535
3486,"River Park",2025,0,568.7958
3487,"River Park",2024,0,489.1723
3487,"River Park",2025,0,511.8228
3488,"River Park",2024,0,507.4363
3488,"River Park",2025,0,509.0832
3489,"River Park",2024,0,559.2454
3489,"River Park",2025,0,489.8474
3490,"River Park",2024,0,565.3132
3490,"River Park",2025,0,490.8013
3491,"River Park",2024,0,563.2111
3491,"River Park",2025,0,534.0632
3492,"River Park",2024,0,528.6082
3492,"River Park",2025,0,529.3444
3493,"River Park",2024,0,512.0428
3493,"River Park",2025,0,542.3344
3494,"River Park",2024,0,542.9901
3494,"River Park",2025,0,491.9734
3495,"River Park",2024,0,544.9289
3495,"River Park",2025,0,523.9752
3496,"River Park",2024,0,557.9793
3496,"River Park",2025,0,523.3314
3497,"River Park",2024,0,494.5927
3497,"River Park",2025,0,561.7788
3498,"River Park",2024,0,509.4621
3498,"River Park",2025,0,517.9101
3499,"River Park",2024,0,519.7727
3499,"River Park",2025,0,552.0693
3500,"River Park",2024,0,522.2714
3500,"River Park",2025,0,555.6227
3501,"River Park",2024,0,501.4416
3501,"River Park",2025,0,545.0135
3502,"River Park",2024,0,542.5473
3502,"River Park",2025,0,539.0193
3503,"River Park",2024,0,570.1797
3503,"River Park",2025,0,523.5754
3504,"River Park",2024,0,527.0012
3504,"River Park",2025,0,488.7613
3505,"River Park",2024,0,490.2829
3505,"River Park",2025,0,538.1814
3506,"River Park",2024,0,507.2958
3506,"River Park",2025,0,526.5181
3507,"River Park",2024,0,490.4455
3507,"River Park",2025,0,527.0725
3508,"River Park",2024,0,509.2566
3508,"River Park",2025,0,499.6867
3509,"River Park",2024,0,520.8773
3509,"River Park",2025,0,561.5815
3510,"River Park",2024,0,541.2566
3510,"River Park",2025,0,567.3255
3511,"River Park",2024,0,538.4502
3511,"River Park",2025,0,554.8004
3512,"River Park",2024,0,486.6615
3512,"River Park",2025,0,584.9612
3513,"River Park",2024,0,520.6002
3513,"River Park",2025,0,483.3661
3514,"River Park",2024,0,545.8483
3514,"River Park",2025,0,523.4243
3515,"River Park",2024,0,522.1296
3515,"River Park",2025,0,539.1702
3516,"River Park",2024,0,483.7651
3516,"River Park",2025,0,523.5892
3517,"River Park",2024,0,515.0785
3517,"River Park",2025,0,524.6707
3518,"River Park",2024,0,487.4849
3518,"River Park",2025,0,563.1182
3519,"River Park",2024,0,497.2362
3519,"River Park",2025,0,505.1723
3520,"River Park",2024,0,527.9286
3520,"River Park",2025,0,536.4631
3521,"River Park",2024,0,481.571
3521,"River Park",2025,0,525.2317
3522,"River Park",2024,0,539.3449
3522,"River Park",2025,0,540.3641
3523,"River Park",2024,0,461.1532
3523,"River Park",2025,0,542.3085
3524,"River Park",2024,0,563.2355
3524,"River Park",2025,0,561.1022
3525,"River Park",2024,0,558.6899
3525,"River Park",2025,0,521.2245
3526,"River Park",2024,0,499.8268
3526,"River Park",2025,0,477.9879
3527,"River Park",2024,0,564.131
3527,"River Park",2025,0,547.3885
3528,"River Park",2024,0,551.7285
3528,"River Park",2025,0,550.6196
3529,"River Park",2024,0,523.6666
3529,"River Park",2025,0,501.3176
3530,"River Park",2024,0,542.815
3530,"River Park",2025,0,556.7152
3531,"River Park",2024,0,518.7103
3531,"River Park",2025,0,548.7072
3532,"River Park",2024,0,537.5989
3532,"River Park",2025,0,556.1443
3533,"River Park",2024,0,533.278
3533,"River Park",2025,0,533.907
3534,"River Park",2024,0,523.9852
3534,"River Park",2025,0,512.613
3535,"River Park",2024,0,528.6765
3535,"River Park",2025,0,490.9846
3536,"River Park",2024,0,583.3513
3536,"River Park",2025,0,549.7785
3537,"River Park",2024,0,496.0688
3537,"River Park",2025,0,544.7993
3538,"River Park",2024,0,496.8799
3538,"River Park",2025,0,502.9618
3539,"River Park",2024,0,481.543
3539,"River Park",2025,0,534.0261
3540,"River Park",2024,0,513.9391
3540,"River Park",2025,0,509.3263
3541,"River Park",2024,0,480.1623
3541,"River Park",2025,0,555.9097
3542,"River Park",2024,0,474.4914
3542,"River Park",2025,0,493.3026
3543,"River Park",2024,0,526.1215
3543,"River Park",2025,0,522.3433
3544,"River Park",2024,0,493.6638
3544,"River Park",2025,0,500.8898
3545,"River Park",2024,0,522.127
3545,"River Park",2025,0,528.1998
3546,"River Park",2024,0,503.8401
3546,"River Park",2025,0,521.6046
3547,"River Park",2024,0,480.7271
3547,"River Park",2025,0,596.1894
3548,"River Park",2024,0,517.2667
3548,"River Park",2025,0,541.2513
3549,"River Park",2024,0,510.8661
3549,"River Park",2025,0,534.6616
3550,"River Park",2024,0,523.8919
3550,"River Park",2025,0,532.519
3551,"River Park",2024,0,485.2362
3551,"River Park",2025,0,537.967
3552,"River Park",2024,0,518.8853
3552,"River Park",2025,0,555.9631
3553,"River Park",2024,0,543.7996
3553,"River Park",2025,0,566.503
3554,"River Park",2024,0,556.2216
3554,"River Park",2025,0,549.8337
3555,"River Park",2024,0,540.7355
3555,"River Park",2025,0,518.1838
3556,"River Park",2024,0,530.2081
3556,"River Park",2025,0,505.4983
3557,"River Park",2024,0,530.0986
3557,"River Park",2025,0,532.7257
3558,"River Park",2024,0,535.8779
3558,"River Park",2025,0,541.0871
3559,"River Park",2024,0,467.528
