id,district,year,treat,soda
3353,"River Park",2022,0,525.4348
3353,"River Park",2023,0,580.8474
3353,"River Park",2024,0,564.0494
3353,"River Park",2025,0,521.7694
3354,"River Park",2021,0,489.9436
3354,"River Park",2022,0,526.0313
3354,"River Park",2023,0,504.65
3354,"River Park",2024,0,560.6265
3354,"River Park",2025,0,584.9949
3355,"River Park",2021,0,527.6927
3355,"River Park",2022,0,554.4066
3355,"River Park",2023,0,510.3281
3355,"River Park",2024,0,502.0206
3355,"River Park",2025,0,552.8555
3356,"River Park",2021,0,553.7636
3356,"River Park",2022,0,520.1594
3356,"River Park",2023,0,488.6005
3356,"River Park",2024,0,462.3868
3356,"River Park",2025,0,498.8758
3357,"River Park",2021,0,554.9973
3357,"River Park",2022,0,513.4691
3357,"River Park",2023,0,536.3422
3357,"River Park",2024,0,572.6768
3357,"River Park",2025,0,541.2806
3358,"River Park",2021,0,536.8306
3358,"River Park",2022,0,478.2389
3358,"River Park",2023,0,476.0566
3358,"River Park",2024,0,548.1118
3358,"River Park",2025,0,550.6171
3359,"River Park",2021,0,519.9608
3359,"River Park",2022,0,550.0811
3359,"River Park",2023,0,532.0676
3359,"River Park",2024,0,523.176
3359,"River Park",2025,0,537.1436
3360,"River Park",2021,0,499.2306
3360,"River Park",2022,0,436.0161
3360,"River Park",2023,0,537.4973
3360,"River Park",2024,0,518.1719
3360,"River Park",2025,0,542.8221
3361,"River Park",2021,0,500.2339
3361,"River Park",2022,0,506.1269
3361,"River Park",2023,0,498.7818
3361,"River Park",2024,0,554.6354
3361,"River Park",2025,0,505.7755
3362,"River Park",2021,0,488.5775
3362,"River Park",2022,0,548.8581
3362,"River Park",2023,0,484.2723
3362,"River Park",2024,0,556.9503
3362,"River Park",2025,0,529.0736
3363,"River Park",2021,0,512.9122
3363,"River Park",2022,0,512.6238
3363,"River Park",2023,0,491.9712
3363,"River Park",2024,0,537.2844
3363,"River Park",2025,0,533.6512
3364,"River Park",2021,0,555.6633
3364,"River Park",2022,0,513.8988
3364,"River Park",2023,0,567.6321
3364,"River Park",2024,0,503.9331
3364,"River Park",2025,0,554.8007
3365,"River Park",2021,0,454.9821
3365,"River Park",2022,0,518.2232
3365,"River Park",2023,0,505.6201
3365,"River Park",2024,0,548.204
3365,"River Park",2025,0,559.0738
3366,"River Park",2021,0,508.8031
3366,"River Park",2022,0,512.9887
3366,"River Park",2023,0,506.9192
3366,"River Park",2024,0,522.7827
3366,"River Park",2025,0,535.9323
3367,"River Park",2021,0,545.5603
3367,"River Park",2022,0,497.0486
3367,"River Park",2023,0,527.0075
3367,"River Park",2024,0,508.181
3367,"River Park",2025,0,551.4897
3368,"River Park",2021,0,472.2346
3368,"River Park",2022,0,532.7813
3368,"River Park",2023,0,518.6389
3368,"River Park",2024,0,528.8417
3368,"River Park",2025,0,519.8335
3369,"River Park",2021,0,511.8168
3369,"River Park",2022,0,556.9688
3369,"River Park",2023,0,574.1357
3369,"River Park",2024,0,522.3006
3369,"River Park",2025,0,555.1569
3370,"River Park",2021,0,527.1967
3370,"River Park",2022,0,544.1055
3370,"River Park",2023,0,514.9043
3370,"River Park",2024,0,553.1045
3370,"River Park",2025,0,575.1232
3371,"River Park",2021,0,502.6272
3371,"River Park",2022,0,548.1744
3371,"River Park",2023,0,528.3474
3371,"River Park",2024,0,547.9814
3371,"River Park",2025,0,536.106
3372,"River Park",2021,0,554.8246
3372,"River Park",2022,0,558.506
3372,"River Park",2023,0,515.0603
3372,"River Park",2024,0,541.1487
3372,"River Park",2025,0,518.6341
3373,"River Park",2021,0,504.8591
3373,"River Park",2022,0,529.8966
3373,"River Park",2023,0,547.7933
3373,"River Park",2024,0,520.9287
3373,"River Park",2025,0,555.0264
3374,"River Park",2021,0,523.4692
3374,"River Park",2022,0,551.2666
3374,"River Park",2023,0,462.2692
3374,"River Park",2024,0,558.5244
3374,"River Park",2025,0,515.0734
3375,"River Park",2021,0,494.5392
3375,"River Park",2022,0,536.1193
3375,"River Park",2023,0,497.1182
3375,"River Park",2024,0,510.5593
3375,"River Park",2025,0,495.8027
3376,"River Park",2021,0,484.6196
3376,"River Park",2022,0,503.5755
3376,"River Park",2023,0,502.8408
3376,"River Park",2024,0,578.273
3376,"River Park",2025,0,572.6854
3377,"River Park",2021,0,562.2714
3377,"River Park",2022,0,539.7322
3377,"River Park",2023,0,497.62
3377,"River Park",2024,0,524.0392
3377,"River Park",2025,0,494.9281
3378,"River Park",2021,0,472.4297
3378,"River Park",2022,0,522.3583
3378,"River Park",2023,0,496.0955
3378,"River Park",2024,0,509.7317
3378,"River Park",2025,0,544.8035
3379,"River Park",2021,0,505.6718
3379,"River Park",2022,0,528.3656
3379,"River Park",2023,0,550.6655
3379,"River Park",2024,0,533.0607
3379,"River Park",2025,0,507.2238
3380,"River Park",2021,0,495.4103
3380,"River Park",2022,0,524.2025
3380,"River Park",2023,0,520.8246
3380,"River Park",2024,0,555.0036
3380,"River Park",2025,0,525.7369
3381,"River Park",2021,0,504.0747
3381,"River Park",2022,0,548.6695
3381,"River Park",2023,0,487.2167
3381,"River Park",2024,0,548.5901
3381,"River Park",2025,0,553.0862
3382,"River Park",2021,0,491.0954
3382,"River Park",2022,0,515.3301
3382,"River Park",2023,0,550.7187
3382,"River Park",2024,0,535.8943
3382,"River Park",2025,0,529.5286
3383,"River Park",2021,0,527.428
3383,"River Park",2022,0,548.9217
3383,"River Park",2023,0,515.1502
3383,"River Park",2024,0,509.3972
3383,"River Park",2025,0,514.5743
3384,"River Park",2021,0,495.631
3384,"River Park",2022,0,525.4294
3384,"River Park",2023,0,540.6517
3384,"River Park",2024,0,497.5066
3384,"River Park",2025,0,546.0078
3385,"River Park",2021,0,481.3233
3385,"River Park",2022,0,469.6969
3385,"River Park",2023,0,549.2664
3385,"River Park",2024,0,519.8286
3385,"River Park",2025,0,538.6861
3386,"River Park",2021,0,484.5773
3386,"River Park",2022,0,503.3803
3386,"River Park",2023,0,535.7422
3386,"River Park",2024,0,513.3864
3386,"River Park",2025,0,502.2689
3387,"River Park",2021,0,525.9211
3387,"River Park",2022,0,459.9348
3387,"River Park",2023,0,503.4602
3387,"River Park",2024,0,495.9813
3387,"River Park",2025,0,515.2549
3388,"River Park",2021,0,496.0243
3388,"River Park",2022,0,512.8497
3388,"River Park",2023,0,514.0827
3388,"River Park",2024,0,533.9353
3388,"River Park",2025,0,533.3497
3389,"River Park",2021,0,475.5824
3389,"River Park",2022,0,541.6155
3389,"River Park",2023,0,510.991
3389,"River Park",2024,0,486.9453
3389,"River Park",2025,0,536.4619
3390,"River Park",2021,0,554.4105
3390,"River Park",2022,0,501.7955
3390,"River Park",2023,0,501.0851
3390,"River Park",2024,0,493.4805
3390,"River Park",2025,0,546.4199
3391,"River Park",2021,0,497.4879
3391,"River Park",2022,0,503.3102
3391,"River Park",2023,0,541.2991
3391,"River Park",2024,0,516.7134
3391,"River Park",2025,0,475.4431
3392,"River Park",2021,0,451.3433
3392,"River Park",2022,0,532.9589
3392,"River Park",2023,0,501.4333
3392,"River Park",2024,0,538.9418
3392,"River Park",2025,0,502.8835
3393,"River Park",2021,0,518.913
3393,"River Park",2022,0,478.8566
3393,"River Park",2023,0,507.0518
3393,"River Park",2024,0,529.2503
3393,"River Park",2025,0,502.7137
3394,"River Park",2021,0,462.8333
3394,"River Park",2022,0,523.4638
3394,"River Park",2023,0,539.8066
3394,"River Park",2024,0,522.8418
3394,"River Park",2025,0,524.5342
3395,"River Park",2021,0,513.1503
3395,"River Park",2022,0,468.4186
3395,"River Park",2023,0,486.7637
3395,"River Park",2024,0,509.8357
3395,"River Park",2025,0,482.5494
3396,"River Park",2021,0,475.0361
3396,"River Park",2022,0,528.3331
3396,"River Park",2023,0,558.2683
3396,"River Park",2024,0,518.5977
3396,"River Park",2025,0,503.8784
3397,"River Park",2021,0,494.321
3397,"River Park",2022,0,497.3942
3397,"River Park",2023,0,499.3111
3397,"River Park",2024,0,554.6588
3397,"River Park",2025,0,544.7746
3398,"River Park",2021,0,490.5931
3398,"River Park",2022,0,543.2903
3398,"River Park",2023,0,509.7708
3398,"River Park",2024,0,511.7736
3398,"River Park",2025,0,527.5107
3399,"River Park",2021,0,450.9429
3399,"River Park",2022,0,574.7947
3399,"River Park",2023,0,528.4058
3399,"River Park",2024,0,516.0823
3399,"River Park",2025,0,526.2383
3400,"River Park",2021,0,522.2329
3400,"River Park",2022,0,547.855
3400,"River Park",2023,0,520.8392
3400,"River Park",2024,0,538.0812
3400,"River Park",2025,0,525.8647
3401,"River Park",2021,0,484.0912
3401,"River Park",2022,0,507.3722
3401,"River Park",2023,0,514.7983
3401,"River Park",2024,0,552.3711
3401,"River Park",2025,0,525.2243
3402,"River Park",2021,0,510.175
3402,"River Park",2022,0,510.1275
3402,"River Park",2023,0,541.6759
3402,"River Park",2024,0,543.679
3402,"River Park",2025,0,509.9731
3403,"River Park",2021,0,502.3834
3403,"River Park",2022,0,546.0787
3403,"River Park",2023,0,542.853
3403,"River Park",2024,0,530.6964
3403,"River Park",2025,0,525.9087
3404,"River Park",2021,0,511.7977
3404,"River Park",2022,0,527.3508
3404,"River Park",2023,0,505.7066
3404,"River Park",2024,0,552.195
3404,"River Park",2025,0,543.0868
3405,"River Park",2021,0,470.6102
3405,"River Park",2022,0,520.1526
3405,"River Park",2023,0,514.5443
3405,"River Park",2024,0,521.091
3405,"River Park",2025,0,560.4152
3406,"River Park",2021,0,462.7869
3406,"River Park",2022,0,499.426
3406,"River Park",2023,0,503.5967
3406,"River Park",2024,0,536.058
3406,"River Park",2025,0,518.7992
3407,"River Park",2021,0,503.0188
3407,"River Park",2022,0,545.8753
3407,"River Park",2023,0,486.0412
3407,"River Park",2024,0,545.4257
3407,"River Park",2025,0,555.9921
3408,"River Park",2021,0,545.4315
3408,"River Park",2022,0,584.7382
3408,"River Park",2023,0,496.5851
3408,"River Park",2024,0,510.3217
3408,"River Park",2025,0,538.866
3409,"River Park",2021,0,496.8053
3409,"River Park",2022,0,494.0275
3409,"River Park",2023,0,576.7581
3409,"River Park",2024,0,520.183
3409,"River Park",2025,0,519.605
3410,"River Park",2021,0,469.1474
3410,"River Park",2022,0,515.4905
3410,"River Park",2023,0,495.1129
3410,"River Park",2024,0,566.8328
3410,"River Park",2025,0,527.7488
3411,"River Park",2021,0,505.0558
3411,"River Park",2022,0,520.8345
3411,"River Park",2023,0,538.225
3411,"River Park",2024,0,487.3928
3411,"River Park",2025,0,612.1083
3412,"River Park",2021,0,540.7362
3412,"River Park",2022,0,491.1416
3412,"River Park",2023,0,483.4668
3412,"River Park",2024,0,516.1967
3412,"River Park",2025,0,533.6136
3413,"River Park",2021,0,498.4588
3413,"River Park",2022,0,532.9107
3413,"River Park",2023,0,534.6808
3413,"River Park",2024,0,538.5396
3413,"River Park",2025,0,496.7394
3414,"River Park",2021,0,524.1168
3414,"River Park",2022,0,539.0919
3414,"River Park",2023,0,559.2225
3414,"River Park",2024,0,542.4142
3414,"River Park",2025,0,479.9303
3415,"River Park",2021,0,472.0887
3415,"River Park",2022,0,530.2278
3415,"River Park",2023,0,516.3733
3415,"River Park",2024,0,480.0387
3415,"River Park",2025,0,537.5837
3416,"River Park",2021,0,473.0629
3416,"River Park",2022,0,498.5391
3416,"River Park",2023,0,523.6932
3416,"River Park",2024,0,499.6671
3416,"River Park",2025,0,547.454
3417,"River Park",2021,0,515.6081
3417,"River Park",2022,0,479.7375
3417,"River Park",2023,0,541.0317
3417,"River Park",2024,0,516.3339
3417,"River Park",2025,0,525.2639
3418,"River Park",2021,0,540.2024
3418,"River Park",2022,0,531.1365
3418,"River Park",2023,0,558.4774
3418,"River Park",2024,0,491.8723
3418,"River Park",2025,0,561.5858
3419,"River Park",2021,0,513.9265
3419,"River Park",2022,0,558.9341
3419,"River Park",2023,0,513.6306
3419,"River Park",2024,0,540.3181
3419,"River Park",2025,0,523.853
3420,"River Park",2021,0,505.1104
3420,"River Park",2022,0,546.3723
3420,"River Park",2023,0,517.176
3420,"River Park",2024,0,497.6213
3420,"River Park",2025,0,545.3521
3421,"River Park",2021,0,507.6995
3421,"River Park",2022,0,506.6882
3421,"River Park",2023,0,582.8951
3421,"River Park",2024,0,566.8838
3421,"River Park",2025,0,509.8296
3422,"River Park",2021,0,494.9906
3422,"River Park",2022,0,524.5705
3422,"River Park",2023,0,549.3316
3422,"River Park",2024,0,529.0381
3422,"River Park",2025,0,499.229
3423,"River Park",2021,0,531.4851
3423,"River Park",2022,0,516.0078
3423,"River Park",2023,0,512.6211
3423,"River Park",2024,0,515.9901
3423,"River Park",2025,0,497.6334
3424,"River Park",2021,0,463.9877
3424,"River Park",2022,0,519.6606
3424,"River Park",2023,0,520.1454
3424,"River Park",2024,0,534.8307
3424,"River Park",2025,0,521.894
3425,"River Park",2021,0,437.6427
3425,"River Park",2022,0,473.3843
3425,"River Park",2023,0,511.0006
3425,"River Park",2024,0,538.2014
3425,"River Park",2025,0,568.8345
3426,"River Park",2021,0,524.4255
3426,"River Park",2022,0,565.0337
3426,"River Park",2023,0,554.7098
3426,"River Park",2024,0,518.8585
3426,"River Park",2025,0,503.5563
3427,"River Park",2021,0,515.9941
3427,"River Park",2022,0,487.525
3427,"River Park",2023,0,504.9531
3427,"River Park",2024,0,565.4859
3427,"River Park",2025,0,500.7609
3428,"River Park",2021,0,486.4733
3428,"River Park",2022,0,530.069
3428,"River Park",2023,0,534.2861
3428,"River Park",2024,0,525.3741
3428,"River Park",2025,0,514.8084
3429,"River Park",2021,0,513.5779
3429,"River Park",2022,0,511.0594
3429,"River Park",2023,0,545.9799
3429,"River Park",2024,0,521.9605
3429,"River Park",2025,0,551.5728
3430,"River Park",2021,0,532.7392
3430,"River Park",2022,0,512.8054
3430,"River Park",2023,0,581.2371
3430,"River Park",2024,0,464.7572
3430,"River Park",2025,0,483.446
3431,"River Park",2021,0,491.8791
3431,"River Park",2022,0,519.8939
3431,"River Park",2023,0,524.5769
3431,"River Park",2024,0,544.0985
3431,"River Park",2025,0,493.6343
3432,"River Park",2021,0,506.0323
3432,"River Park",2022,0,475.5601
3432,"River Park",2023,0,520.5421
3432,"River Park",2024,0,546.9216
3432,"River Park",2025,0,529.7106
3433,"River Park",2021,0,545.7742
3433,"River Park",2022,0,518.6967
3433,"River Park",2023,0,511.723
3433,"River Park",2024,0,535.1925
3433,"River Park",2025,0,525.873
3434,"River Park",2021,0,491.9874
3434,"River Park",2022,0,560.7191
3434,"River Park",2023,0,485.921
3434,"River Park",2024,0,536.5734
3434,"River Park",2025,0,530.3434
3435,"River Park",2021,0,576.4103
3435,"River Park",2022,0,484.7933
3435,"River Park",2023,0,501.1955
3435,"River Park",2024,0,502.6783
3435,"River Park",2025,0,517.0344
3436,"River Park",2021,0,491.3911
3436,"River Park",2022,0,492.3127
3436,"River Park",2023,0,507.9753
3436,"River Park",2024,0,518.612
3436,"River Park",2025,0,521.0337
3437,"River Park",2021,0,503.2623
3437,"River Park",2022,0,489.9904
3437,"River Park",2023,0,477.9523
3437,"River Park",2024,0,560.7723
3437,"River Park",2025,0,544.1381
3438,"River Park",2021,0,525.714
3438,"River Park",2022,0,495.3806
3438,"River Park",2023,0,508.9286
3438,"River Park",2024,0,527.2671
3438,"River Park",2025,0,541.4627
3439,"River Park",2021,0,484.7556
3439,"River Park",2022,0,521.3758
3439,"River Park",2023,0,492.1718
3439,"River Park",2024,0,512.4362
3439,"River Park",2025,0,523.4233
3440,"River Park",2021,0,498.7263
3440,"River Park",2022,0,479.4191
3440,"River Park",2023,0,494.4764
3440,"River Park",2024,0,549.989
3440,"River Park",2025,0,497.3751
3441,"River Park",2021,0,496.9327
3441,"River Park",2022,0,541.8746
3441,"River Park",2023,0,519.3394
3441,"River Park",2024,0,530.9751
3441,"River Park",2025,0,530.0655
3442,"River Park",2021,0,541.1838
3442,"River Park",2022,0,510.8169
3442,"River Park",2023,0,525.0935
3442,"River Park",2024,0,550.4355
3442,"River Park",2025,0,494.5854
3443,"River Park",2021,0,497.4622
3443,"River Park",2022,0,482.9002
3443,"River Park",2023,0,553.5011
3443,"River Park",2024,0,544.0236
3443,"River Park",2025,0,526.7839
3444,"River Park",2021,0,508.0051
3444,"River Park",2022,0,528.8036
3444,"River Park",2023,0,531.4772
3444,"River Park",2024,0,522.5231
3444,"River Park",2025,0,539.2615
3445,"River Park",2021,0,474.2386
3445,"River Park",2022,0,532.8243
3445,"River Park",2023,0,487.8289
3445,"River Park",2024,0,506.7576
3445,"River Park",2025,0,560.9493
3446,"River Park",2021,0,536.751
3446,"River Park",2022,0,485.0042
3446,"River Park",2023,0,514.9664
3446,"River Park",2024,0,492.6597
3446,"River Park",2025,0,518.5397
3447,"River Park",2021,0,518.9694
3447,"River Park",2022,0,530.9776
3447,"River Park",2023,0,536.196
3447,"River Park",2024,0,461.679
3447,"River Park",2025,0,532.6461
3448,"River Park",2021,0,455.9344
3448,"River Park",2022,0,536.9315
3448,"River Park",2023,0,503.7407
3448,"River Park",2024,0,530.4111
3448,"River Park",2025,0,543.7726
3449,"River Park",2021,0,516.8884
3449,"River Park",2022,0,465.7613
3449,"River Park",2023,0,499.8448
3449,"River Park",2024,0,553.1379
3449,"River Park",2025,0,503.6909
3450,"River Park",2021,0,531.8553
3450,"River Park",2022,0,487.5964
3450,"River Park",2023,0,532.9872
3450,"River Park",2024,0,512.9112
3450,"River Park",2025,0,587.3909
3451,"River Park",2021,0,507.0111
3451,"River Park",2022,0,499.1198
3451,"River Park",2023,0,529.2392
3451,"River Park",2024,0,546.4262
3451,"River Park",2025,0,522.9041
3452,"River Park",2021,0,551.712
3452,"River Park",2022,0,509.1306
3452,"River Park",2023,0,506.2061
3452,"River Park",2024,0,481.635
3452,"River Park",2025,0,569.643
3453,"River Park",2021,0,546.4502
3453,"River Park",2022,0,472.9883
3453,"River Park",2023,0,538.1807
3453,"River Park",2024,0,484.2785
3453,"River Park",2025,0,528.4268
3454,"River Park",2021,0,490.9082
3454,"River Park",2022,0,542.4963
3454,"River Park",2023,0,502.1626
3454,"River Park",2024,0,497.7252
3454,"River Park",2025,0,525.0673
3455,"River Park",2021,0,510.2357
3455,"River Park",2022,0,535.4858
3455,"River Park",2023,0,528.6544
3455,"River Park",2024,0,503.4569
3455,"River Park",2025,0,545.9729
3456,"River Park",2021,0,518.3257
3456,"River Park",2022,0,547.1965
3456,"River Park",2023,0,517.895
3456,"River Park",2024,0,501.2689
3456,"River Park",2025,0,503.4867
3457,"River Park",2021,0,478.7305
3457,"River Park",2022,0,508.6579
3457,"River Park",2023,0,534.0052
3457,"River Park",2024,0,508.6172
3457,"River Park",2025,0,545.8213
3458,"River Park",2021,0,496.1295
3458,"River Park",2022,0,512.4153
3458,"River Park",2023,0,504.7662
3458,"River Park",2024,0,559.2672
3458,"River Park",2025,0,550.4706
3459,"River Park",2021,0,474.8979
3459,"River Park",2022,0,527.7661
3459,"River Park",2023,0,570.6006
3459,"River Park",2024,0,585.8917
3459,"River Park",2025,0,479.9058
3460,"River Park",2021,0,492.6019
3460,"River Park",2022,0,549.7896
3460,"River Park",2023,0,477.9164
3460,"River Park",2024,0,548.124
3460,"River Park",2025,0,534.6989
3461,"River Park",2021,0,553.9424
3461,"River Park",2022,0,473.946
3461,"River Park",2023,0,488.2762
3461,"River Park",2024,0,548.6131
3461,"River Park",2025,0,489.6336
3462,"River Park",2021,0,488.789
3462,"River Park",2022,0,482.0765
3462,"River Park",2023,0,531.8749
3462,"River Park",2024,0,521.2993
3462,"River Park",2025,0,528.0992
3463,"River Park",2021,0,487.5196
3463,"River Park",2022,0,522.1126
3463,"River Park",2023,0,527.5812
3463,"River Park",2024,0,544.1532
3463,"River Park",2025,0,470.8946
3464,"River Park",2021,0,495.4
3464,"River Park",2022,0,528.03
3464,"River Park",2023,0,517.7365
3464,"River Park",2024,0,551.7736
3464,"River Park",2025,0,567.9156
3465,"River Park",2021,0,430.9017
3465,"River Park",2022,0,487.2447
3465,"River Park",2023,0,539.7215
3465,"River Park",2024,0,523.8511
3465,"River Park",2025,0,531.5183
3466,"River Park",2021,0,524.8297
3466,"River Park",2022,0,496.5447
3466,"River Park",2023,0,505.8835
3466,"River Park",2024,0,503.6139
3466,"River Park",2025,0,490.7789
3467,"River Park",2021,0,506.9319
3467,"River Park",2022,0,496.117
3467,"River Park",2023,0,501.5388
3467,"River Park",2024,0,513.7235
3467,"River Park",2025,0,507.8664
3468,"River Park",2021,0,472.7218
3468,"River Park",2022,0,490.8575
3468,"River Park",2023,0,529.7842
3468,"River Park",2024,0,497.1329
3468,"River Park",2025,0,549.004
3469,"River Park",2021,0,498.7028
3469,"River Park",2022,0,528.921
3469,"River Park",2023,0,520.8724
3469,"River Park",2024,0,531.8446
3469,"River Park",2025,0,557.527
3470,"River Park",2021,0,526.2213
3470,"River Park",2022,0,486.8089
3470,"River Park",2023,0,547.6955
3470,"River Park",2024,0,539.8832
3470,"River Park",2025,0,530.3624
3471,"River Park",2021,0,498.2664
3471,"River Park",2022,0,525.9087
3471,"River Park",2023,0,550.1207
3471,"River Park",2024,0,491.9162
3471,"River Park",2025,0,532.433
3472,"River Park",2021,0,486.4478
3472,"River Park",2022,0,539.4622
3472,"River Park",2023,0,489.8232
3472,"River Park",2024,0,529.9249
3472,"River Park",2025,0,579.0062
3473,"River Park",2021,0,543.2042
3473,"River Park",2022,0,502.8773
3473,"River Park",2023,0,548.7531
3473,"River Park",2024,0,543.7727
3473,"River Park",2025,0,563.8015
3474,"River Park",2021,0,471.3944
3474,"River Park",2022,0,529.2679
3474,"River Park",2023,0,500.9911
3474,"River Park",2024,0,557.9644
3474,"River Park",2025,0,550.4299
3475,"River Park",2021,0,513.6049
3475,"River Park",2022,0,471.5728
3475,"River Park",2023,0,543.7595
3475,"River Park",2024,0,575.0684
3475,"River Park",2025,0,522.3741
3476,"River Park",2021,0,510.8886
3476,"River Park",2022,0,465.9518
3476,"River Park",2023,0,517.3759
3476,"River Park",2024,0,483.7717
3476,"River Park",2025,0,543.149
3477,"River Park",2021,0,448.3025
3477,"River Park",2022,0,491.3585
3477,"River Park",2023,0,518.0378
3477,"River Park",2024,0,561.5858
3477,"River Park",2025,0,534.9317
3478,"River Park",2021,0,542.586
3478,"River Park",2022,0,538.7158
3478,"River Park",2023,0,510.0729
3478,"River Park",2024,0,532.6438
3478,"River Park",2025,0,537.7033
3479,"River Park",2021,0,500.7485
3479,"River Park",2022,0,507.8631
3479,"River Park",2023,0,520.1204
3479,"River Park",2024,0,481.3134
3479,"River Park",2025,0,527.9363
3480,"River Park",2021,0,524.5501
3480,"River Park",2022,0,533.0615
3480,"River Park",2023,0,483.4633
3480,"River Park",2024,0,489.9
3480,"River Park",2025,0,566.1414
3481,"River Park",2021,0,518.1999
3481,"River Park",2022,0,535.7061
3481,"River Park",2023,0,539.5513
3481,"River Park",2024,0,530.5374
3481,"River Park",2025,0,536.3654
3482,"River Park",2021,0,509.1151
3482,"River Park",2022,0,520.1638
3482,"River Park",2023,0,484.7608
3482,"River Park",2024,0,487.472
3482,"River Park",2025,0,500.8985
3483,"River Park",2021,0,460.0881
3483,"River Park",2022,0,555.1119
3483,"River Park",2023,0,473.0165
3483,"River Park",2024,0,498.5779
3483,"River Park",2025,0,514.9166
3484,"River Park",2021,0,488.4421
3484,"River Park",2022,0,520.8175
3484,"River Park",2023,0,504.1587
3484,"River Park",2024,0,515.8915
3484,"River Park",2025,0,531.1697
3485,"River Park",2021,0,505.5812
3485,"River Park",2022,0,457.5691
3485,"River Park",2023,0,506.0274
3485,"River Park",2024,0,545.6604
3485,"River Park",2025,0,540.5032
3486,"River Park",2021,0,456.4323
3486,"River Park",2022,0,557.2381
3486,"River Park",2023,0,567.3903
3486,"River Park",2024,0,553.2535
3486,"River Park",2025,0,568.7958
3487,"River Park",2021,0,537.0243
3487,"River Park",2022,0,548.4436
3487,"River Park",2023,0,530.3512
3487,"River Park",2024,0,489.1723
3487,"River Park",2025,0,511.8228
3488,"River Park",2021,0,515.1833
3488,"River Park",2022,0,498.0056
3488,"River Park",2023,0,477.8431
3488,"River Park",2024,0,507.4363
3488,"River Park",2025,0,509.0832
3489,"River Park",2021,0,511.5041
3489,"River Park",2022,0,524.1735
3489,"River Park",2023,0,534.2648
3489,"River Park",2024,0,559.2454
3489,"River Park",2025,0,489.8474
3490,"River Park",2021,0,540.015
3490,"River Park",2022,0,482.8643
3490,"River Park",2023,0,457.7089
3490,"River Park",2024,0,565.3132
3490,"River Park",2025,0,490.8013
3491,"River Park",2021,0,497.0192
3491,"River Park",2022,0,529.2595
3491,"River Park",2023,0,513.8389
3491,"River Park",2024,0,563.2111
3491,"River Park",2025,0,534.0632
3492,"River Park",2021,0,501.1046
3492,"River Park",2022,0,499.5223
3492,"River Park",2023,0,550.5444
3492,"River Park",2024,0,528.6082
3492,"River Park",2025,0,529.3444
3493,"River Park",2021,0,499.8323
3493,"River Park",2022,0,572.6396
3493,"River Park",2023,0,514.8461
3493,"River Park",2024,0,512.0428
3493,"River Park",2025,0,542.3344
3494,"River Park",2021,0,514.9579
3494,"River Park",2022,0,486.0968
3494,"River Park",2023,0,529.3062
3494,"River Park",2024,0,542.9901
3494,"River Park",2025,0,491.9734
3495,"River Park",2021,0,504.9901
3495,"River Park",2022,0,527.7631
3495,"River Park",2023,0,474.7439
3495,"River Park",2024,0,544.9289
3495,"River Park",2025,0,523.9752
3496,"River Park",2021,0,538.7333
3496,"River Park",2022,0,475.0802
3496,"River Park",2023,0,470.0498
3496,"River Park",2024,0,557.9793
3496,"River Park",2025,0,523.3314
3497,"River Park",2021,0,491.626
3497,"River Park",2022,0,478.6095
3497,"River Park",2023,0,519.7243
3497,"River Park",2024,0,494.5927
3497,"River Park",2025,0,561.7788
3498,"River Park",2021,0,539.1976
3498,"River Park",2022,0,521.796
3498,"River Park",2023,0,465.7722
3498,"River Park",2024,0,509.4621
3498,"River Park",2025,0,517.9101
3499,"River Park",2021,0,524.0146
3499,"River Park",2022,0,543.4661
3499,"River Park",2023,0,508.6711
3499,"River Park",2024,0,519.7727
3499,"River Park",2025,0,552.0693
3500,"River Park",2021,0,535.7422
3500,"River Park",2022,0,471.2921
3500,"River Park",2023,0,503.2566
3500,"River Park",2024,0,522.2714
3500,"River Park",2025,0,555.6227
3501,"River Park",2021,0,516.37
3501,"River Park",2022,0,491.9098
3501,"River Park",2023,0,525.988
3501,"River Park",2024,0,501.4416
3501,"River Park",2025,0,545.0135
3502,"River Park",2021,0,489.5755
3502,"River Park",2022,0,472.3007
3502,"River Park",2023,0,473.0766
3502,"River Park",2024,0,542.5473
3502,"River Park",2025,0,539.0193
3503,"River Park",2021,0,500.6807
3503,"River Park",2022,0,553.0715
3503,"River Park",2023,0,508.3928
3503,"River Park",2024,0,570.1797
3503,"River Park",2025,0,523.5754
3504,"River Park",2021,0,496.9772
3504,"River Park",2022,0,546.3654
3504,"River Park",2023,0,503.9581
3504,"River Park",2024,0,527.0012
3504,"River Park",2025,0,488.7613
3505,"River Park",2021,0,468.8744
3505,"River Park",2022,0,541.1705
3505,"River Park",2023,0,542.2054
3505,"River Park",2024,0,490.2829
3505,"River Park",2025,0,538.1814
3506,"River Park",2021,0,502.694
3506,"River Park",2022,0,542.4719
3506,"River Park",2023,0,500.1538
3506,"River Park",2024,0,507.2958
3506,"River Park",2025,0,526.5181
3507,"River Park",2021,0,527.323
3507,"River Park",2022,0,501.0272
3507,"River Park",2023,0,515.8385
3507,"River Park",2024,0,490.4455
3507,"River Park",2025,0,527.0725
3508,"River Park",2021,0,501.8086
3508,"River Park",2022,0,513.0153
3508,"River Park",2023,0,573.2932
3508,"River Park",2024,0,509.2566
3508,"River Park",2025,0,499.6867
3509,"River Park",2021,0,509.9273
